word	freq	match	not_match
picture	77	0.43269357085227966	0.3826269209384918
line	76	0.9597906470298767	0.2934721112251282
neck	76	0.0	0.0
city	76	0.9750906229019165	0.2631320357322693
clothing	76	0.0	0.0
bowl	75	0.7981829643249512	0.22335435450077057
drums	75	0.9361120462417603	0.3912968933582306
mask	75	0.9995176196098328	0.15499982237815857
wetsuit	75	0.850132942199707	0.25055116415023804
restaurant	75	0.9844103455543518	0.3924359679222107
shovel	74	0.975086510181427	0.055199407041072845
skateboarder	74	0.9995329976081848	0.11271001398563385
computer	72	0.9793460369110107	0.2790461778640747
bat	71	0.9752877354621887	0.14229585230350494
gloves	71	0.0	0.0
ice	71	0.5058093070983887	0.6110743880271912
clothes	70	0.6064791679382324	0.32465076446533203
,	70	0.10857044160366058	0.17974314093589783
roof	70	0.9961246848106384	0.5041357278823853
mirror	70	0.5105479955673218	0.39238715171813965
board	70	0.05241844803094864	0.23012369871139526
railing	70	0.996279776096344	0.0004609937604982406
red-hair	69	0.9673305153846741	0.24584296345710754
snowboarder	69	0.994914174079895	0.06269390136003494
number	69	0.9813336730003357	0.16758520901203156
nose	68	0.9522536396980286	0.4001626968383789
legs	67	0.7027500867843628	0.14067378640174866
woods	66	0.41366299986839294	0.4842257499694824
doorway	66	0.9953857660293579	0.314254492521286
curb	65	0.8305694460868835	0.10867780447006226
bar	65	0.7034986019134521	0.6950581073760986
slide	65	0.6867265701293945	0.2534688115119934
instrument	64	0.2341916561126709	0.2910812199115753
football	64	0.9944745302200317	0.056134000420570374
basketball	63	0.9947483539581299	0.00013741057773586363
mustache	63	0.9998873472213745	0.1256115734577179
harness	62	0.3633063733577728	0.525740385055542
tongue	62	0.9998302459716797	1.7339195892418502e-06
band	62	0.0	0.0
box	61	0.6065575480461121	0.16044045984745026
bikini	61	0.9198342561721802	0.03870437294244766
others	60	0.3371443748474121	0.39673468470573425
stool	60	0.997510552406311	0.36885204911231995
costume	60	0.9098235368728638	0.5186213850975037
beer	60	0.9078119397163391	0.4925762712955475
leaves	60	0.5738247036933899	0.1542634516954422
ponytail	60	0.9993477463722229	0.39823997020721436
glass	59	0.9721338152885437	0.9981672763824463
bandanna	59	0.8053723573684692	0.26762062311172485
cane	59	0.9913952350616455	0.2721605896949768
wood	59	0.8924252390861511	0.1444452702999115
couple	59	0.9768577814102173	0.5035721063613892
chest	59	0.497673362493515	0.2940253019332886
surfer	58	0.0	0.0
baseball	58	0.999930739402771	0.0011996107641607523
buildings	58	0.9970726370811462	0.6633783578872681
violin	57	0.6013238430023193	0.11004263907670975
light	57	0.4643517732620239	0.1440676599740982
sun	57	0.8624441623687744	0.14846579730510712
snowboard	57	0.0	0.0
kitchen	57	0.6603245139122009	0.24431568384170532
tattoo	56	0.13203775882720947	0.15614067018032074
bird	56	0.029206963256001472	0.20348313450813293
feet	56	0.9613772630691528	0.35618624091148376
scooter	56	0.9993444681167603	0.24495308101177216
bottle	56	0.0	0.0
hole	55	0.34155747294425964	0.4993534982204437
rail	55	0.0	0.0
statue	55	0.9795482158660889	0.009493102319538593
bull	55	0.9070998430252075	0.38327863812446594
cake	52	0.9992006421089172	0.23322609066963196
finger	52	0.9999431371688843	0.3318248689174652
fish	52	0.9994370341300964	0.4992993474006653
forest	52	0.9975515604019165	0.2445090264081955
overalls	51	0.5356449484825134	0.014357737265527248
platform	51	0.9766750335693359	0.516318142414093
object	50	0.9989452958106995	0.5537464618682861
stand	50	0.6058518290519714	0.4206971526145935
sandals	50	0.88444584608078	0.3411743938922882
keyboard	50	0.9361774921417236	0.34591415524482727
van	49	0.9549018144607544	0.5671852231025696
meal	49	0.0	0.0
trail	49	0.9414159655570984	0.13970541954040527
ledge	49	0.9993008375167847	0.3906879425048828
waves	49	0.9946094751358032	0.1160672977566719
smile	49	0.9999954104423523	0.10119545459747314
ring	49	0.5003089904785156	0.33016306161880493
laptop	49	0.981872022151947	0.5286352634429932
game	48	0.9347659349441528	0.6282612681388855
bags	48	0.987768292427063	0.4146915376186371
hose	48	0.12084561586380005	0.18400464951992035
skier	48	0.9935442805290222	0.1841810941696167
""""	47	0.19766424596309662	0.021561460569500923
bride	47	0.9631540179252625	0.13325849175453186
children	47	0.6896783709526062	0.1840621531009674
cliff	47	0.994429349899292	0.3755528926849365
another	47	0.0	0.0
referee	46	0.0	0.0
accordion	46	0.7484765648841858	0.776068925857544
cat	46	0.8120311498641968	0.6230432391166687
adult	46	0.8587245345115662	0.5790711045265198
striped	46	0.9767114520072937	0.11856967210769653
mother	45	0.3295346796512604	0.14413660764694214
worker	45	0.0	0.0
sled	45	0.9994884729385376	0.41053277254104614
headband	45	0.9999846816062927	0.0777939185500145
shore	45	0.9682098627090454	0.3305795192718506
towel	44	0.6878671646118164	0.3540114164352417
dogs	44	0.9505525827407837	0.3250332176685333
flower	44	0.5620659589767456	0.23804393410682678
parade	43	0.6960858702659607	0.5807799696922302
volleyball	43	0.9998691082000732	0.0011281825136393309
shoulders	43	0.8348609209060669	0.015544441528618336
belt	43	0.5386989712715149	0.2866208851337433
necklace	42	0.9927691221237183	0.013256904669106007
vehicle	42	0.0	0.0
broom	42	0.9695929288864136	0.2410469800233841
cowboy	42	0.9893994927406311	0.002812574617564678
racket	42	0.9780514240264893	0.09121318906545639
guy	42	0.998396098613739	0.4273362159729004
coffee	42	0.9979069828987122	0.5865362882614136
telescope	41	0.0804792121052742	0.6758198738098145
shop	41	0.9788177013397217	0.3403991162776947
gun	41	0.5348727107048035	0.5055201649665833
equipment	41	0.48242953419685364	0.5679484605789185
piano	41	0.6934312582015991	0.5595166087150574
kayak	41	0.7088900804519653	0.004407144151628017
concrete	41	0.9968581199645996	0.1569192260503769
hoodie	41	0.7352523803710938	0.2211107611656189
robe	40	0.9980957508087158	0.23273900151252747
goal	40	0.0	0.0
lawn	40	0.9796168208122253	0.24843132495880127
hood	40	0.6586282849311829	0.34512776136398315
drummer	40	0.013320321217179298	0.008563096635043621
blouse	40	0.9817851781845093	0.34567245841026306
ear	39	0.1069125086069107	0.09268726408481598
deck	39	0.9944625496864319	0.5874537229537964
plate	39	0.9313756823539734	0.3861188590526581
hammer	39	0.9978296756744385	0.05385243520140648
microscope	39	0.7558810710906982	0.33031418919563293
meat	38	0.9674047827720642	0.3807297945022583
metal	38	0.0	0.0
yard	38	0.0	0.0
makeup	38	0.8725713491439819	0.05520474910736084
base	37	0.0	0.0
screen	37	0.0	0.0
pajamas	37	0.0	0.0
canoe	37	0.0	0.0
mat	37	0.9946204423904419	0.0029405991081148386
teeth	37	0.9999186992645264	0.32070615887641907
podium	37	0.4716293513774872	0.18605928122997284
audience	36	0.0	0.0
banner	36	0.881919801235199	0.1391133815050125
chairs	36	0.3389287292957306	0.22387656569480896
stove	36	0.9964916706085205	0.49346956610679626
pot	36	0.9949662089347839	0.1816999316215515
wheelchair	36	0.0	0.0
booth	36	0.0	0.0
smoke	35	0.9919227361679077	0.4879523515701294
pavement	35	0.0	0.0
trampoline	35	0.8624154329299927	0.07113900780677795
pillow	35	0.12360828369855881	5.357059490052052e-05
balcony	35	0.0	0.0
knife	35	0.9992689490318298	0.09558093547821045
pier	34	0.9899658560752869	0.5445276498794556
seat	34	0.0	0.0
trashcan	34	0.7042073011398315	0.0492791086435318
drum	34	0.539657473564148	0.21509069204330444
pen	34	0.9288952350616455	0.45504504442214966
corner	34	0.9989482164382935	0.26206475496292114
swimsuit	33	0.0	0.0
fruit	33	0.49838557839393616	0.2744532823562622
balloon	33	0.6444116830825806	0.016785915940999985
photographer	33	0.0	0.0
large	33	0.0	0.0
tripod	33	0.5058898329734802	0.3669069707393646
cafe	33	0.6231984496116638	0.23660384118556976
market	32	0.9674351811408997	0.3986789882183075
shirts	32	0.9918779134750366	0.023525316268205643
haircut	32	0.6149370074272156	0.24976962804794312
stone	32	0.9988125562667847	0.10558390617370605
soccer	32	0.0	0.0
wooden	32	0.9673361778259277	0.19477413594722748
groom	32	0.0	0.0
cloth	32	0.6668767333030701	0.17728206515312195
rider	32	0.9993911981582642	0.012461671605706215
brick	32	0.0	0.0
dreadlocks	31	0.0	0.0
skis	31	0.7243524193763733	0.32305654883384705
gate	31	0.4163571000099182	0.07446357607841492
porch	31	0.9482422471046448	0.2513693869113922
fingers	31	0.9911595582962036	0.9452369213104248
shadow	31	0.0	0.0
paint	30	0.001825752668082714	0.49833518266677856
waist	30	0.9688335061073303	0.1336078941822052
crosswalk	30	0.9557203650474548	6.313295307336375e-05
surf	30	0.984209418296814	0.09265170246362686
tool	30	6.692307943012565e-05	0.5028412938117981
mud	30	0.9988054037094116	0.00540189677849412
trash	30	0.0	0.0
sink	30	0.9730546474456787	0.5627673864364624
staircase	30	0.1674066036939621	0.6009464263916016
walls	29	0.0	0.0
body	29	0.6019579172134399	0.8190537095069885
log	29	0.9669467210769653	0.003750503994524479
sunset	29	0.9814052581787109	0.48975270986557007
shade	29	0.0	0.0
mohawk	29	0.0	0.0
wheel	29	0.030368106439709663	0.49441879987716675
outdoors	28	0.5620977878570557	0.4026390612125397
watch	28	0.0	0.0
female	28	0.9905514717102051	0.21605290472507477
trunks	28	0.7265915870666504	0.09305361658334732
tracks	28	0.0	0.0
church	28	0.6687081456184387	0.4429953098297119
garden	28	0.9987115859985352	0.015058562159538269
scaffolding	28	0.8670027256011963	0.9886252880096436
saxophone	28	0.9378591775894165	0.7862551808357239
suitcase	27	0.0	0.0
walkway	27	0.9975473284721375	0.18497222661972046
team	27	0.923483669757843	0.5363031625747681
lane	27	0.8604893088340759	0.008178379386663437
catcher	27	0.9986199140548706	0.4668828248977661
ceiling	27	0.0	0.0
tattoos	27	0.04315812140703201	0.43355637788772583
some	27	0.0	0.0
clown	27	0.0	0.0
toddler	27	0.8213505744934082	0.45294514298439026
tables	26	0.14924219250679016	0.00017326089437119663
third	26	0.0	0.0
jumpsuit	26	0.6750057935714722	0.7645927667617798
cheek	25	0.5472308993339539	0.33333995938301086
goalie	25	0.0	0.0
tire	25	0.5574305057525635	0.007438410073518753
streets	25	0.269531786441803	0.345791757106781
cars	25	0.0	0.0
ears	25	0.08490267395973206	0.4999006390571594
glove	25	0.0	0.0
vegetables	25	0.9987649917602539	0.22665683925151825
spoon	25	0.0	0.0
plaid	25	0.0	0.0
alley	25	0.0	0.0
lights	25	0.9390386939048767	0.48912617564201355
loom	25	0.0	0.0
paddle	25	0.0	0.0
post	25	0.0	0.0
hurdle	24	0.0	0.0
home	24	0.0	0.0
papers	24	0.9968210458755493	0.0001395939034409821
puck	24	0.0	0.0
bow	24	0.9688407778739929	0.2092810571193695
construction	24	0.8702399730682373	0.49793052673339844
trumpet	24	0.0	0.0
waterfall	24	0.0	0.0
plants	24	0.9996552467346191	0.47629523277282715
forehead	24	0.0	0.0
knee	24	0.9998831748962402	0.2713184356689453
area	24	0.9954787492752075	0.4681018590927124
gymnast	24	0.5063148140907288	0.46282505989074707
leggings	24	0.9992929697036743	0.051385343074798584
headscarf	23	0.0	0.0
chain	23	0.8042222857475281	0.28651729226112366
clouds	23	0.0	0.0
tennis	23	0.9908162355422974	0.5147470235824585
painting	23	0.9939415454864502	0.021507276222109795
puddle	23	0.0	0.0
pipe	23	0.8219946026802063	0.04500842094421387
escalator	23	0.9855464696884155	0.3349919021129608
slacks	23	0.4981898367404938	0.12527674436569214
friend	23	0.7197397947311401	0.45637598633766174
blond	23	0.0	0.0
ribbon	23	0.01645253598690033	0.4873795807361603
front	23	0.0	0.0
biker	22	0.0	0.0
long	22	0.971259355545044	0.030605100095272064
bushes	22	0.0	0.0
lips	22	0.9999997615814209	4.728161366074346e-05
sticks	22	0.3241962790489197	0.09511643648147583
gear	22	0.002296194201335311	0.17430955171585083
turban	22	0.9998918771743774	0.00047195650404319167
luggage	22	0.9921773076057434	0.005029266234487295
stands	22	0.0	0.0
map	22	0.43182244896888733	0.003538920311257243
wheelbarrow	22	0.8432345390319824	0.24246029555797577
drinks	22	0.0	0.0
donkey	22	0.935014009475708	0.7929478287696838
mural	22	0.982227623462677	0.04580172896385193
boardwalk	22	0.0	0.0
tractor	22	0.9901356101036072	0.22929416596889496
sculpture	22	0.498289555311203	0.4294816851615906
airplane	22	0.9936848282814026	0.0018684788374230266
pitcher	22	0.007471083197742701	0.2563595175743103
structure	22	0.0	0.0
stripes	22	0.5168049335479736	0.28850147128105164
court	22	0.9987207651138306	0.0011708103120326996
playground	21	0.0	0.0
button	21	0.019490668550133705	0.013909402303397655
onlookers	21	0.8984349370002747	0.02483254112303257
suspenders	21	0.0	0.0
