word	freq	match	not_match
rope	165	0.8789088726043701	0.27633681893348694
motorcycle	161	0.9046407341957092	0.18828177452087402
back	157	0.7895898222923279	0.5490791201591492
toy	152	0.9708473086357117	0.08734090626239777
apron	152	0.8881108164787292	0.25295522809028625
purse	145	0.9888696670532227	0.2842344045639038
arms	143	0.7027929425239563	0.18569006025791168
dirt	140	0.8501142263412476	0.15194575488567352
truck	139	0.987289547920227	0.27297765016555786
bridge	138	0.7202136516571045	0.23875364661216736
young	137	0.9275256991386414	0.006876846309751272
all	136	0.6668534278869629	0.21733435988426208
phone	133	0.9986916780471802	0.14344272017478943
pole	130	0.997607409954071	0.2597476541996002
couch	127	0.7657024264335632	0.41645610332489014
wave	126	0.9474735260009766	0.3558323383331299
ramp	124	0.9999885559082031	0.00022586762497667223
brown	122	0.9936842918395996	0.14963656663894653
eyes	122	0.8761259317398071	0.0937383621931076
door	122	0.842595100402832	0.1529349982738495
lake	121	0.7821190357208252	0.24478648602962494
sky	120	0.6737048029899597	0.2500114440917969
house	118	0.8168051838874817	0.05080024152994156
store	117	0.6338215470314026	0.35163068771362305
park	117	0.6812034249305725	0.2548397481441498
surfboard	114	0.723439633846283	0.03221076354384422
shoulder	112	0.7499535083770752	0.4202812612056732
sweatshirt	111	0.7767264246940613	0.2702411115169525
flag	109	0.7004947066307068	0.21716685593128204
jersey	109	0.9999446868896484	0.23523443937301636
outfit	108	0.8929802775382996	0.2486468404531479
goggles	107	0.992788553237915	0.07230333983898163
mountain	107	0.8235761523246765	0.3249644339084625
tie	107	0.5668114423751831	0.26510757207870483
mountains	106	0.47991833090782166	0.48187750577926636
collar	106	0.9999746680259705	0.14159215986728668
flowers	106	0.6991868019104004	0.4652091860771179
men	105	0.7148275375366211	0.2244914025068283
gray	104	0.04738432168960571	0.189834326505661
net	104	0.9882962703704834	0.18429166078567505
swing	104	0.339719295501709	0.7930107116699219
desk	103	0.6016772389411926	0.34866002202033997
steps	102	0.5483209490776062	0.40075254440307617
track	102	0.9558332562446594	0.09969783574342728
drink	102	0.7454111576080322	0.48248291015625
river	100	0.9375576972961426	0.45961320400238037
boots	100	0.8022856712341309	0.33480873703956604
frisbee	100	0.9926309585571289	0.17568986117839813
shoes	99	0.9834001660346985	0.1351328045129776
blanket	98	0.9955601692199707	0.251760333776474
leg	98	0.7487431168556213	0.3102646470069885
counter	97	0.9433263540267944	0.20113594830036163
hill	93	0.9994865655899048	0.00832089688628912
path	91	0.9992112517356873	0.1671343445777893
stairs	91	0.9709176421165466	8.415775664616376e-05
someone	90	0.0	0.0
cup	90	0.9993433356285095	0.19422706961631775
newspaper	89	0.9966259598731995	0.3501766324043274
bucket	89	0.9917365908622742	0.0058467695489525795
foot	89	0.8584868311882019	0.4214189350605011
tent	89	0.5066744089126587	0.44951188564300537
lap	88	0.9871891140937805	0.12976402044296265
train	87	0.9990238547325134	1.8444332454237156e-05
lady	87	0.9965205788612366	0.25621023774147034
headphones	87	0.998991072177887	0.12502682209014893
women	86	0.99853515625	0.0006178262992762029
rocks	86	0.9999304413795471	0.26257866621017456
grill	85	0.8098626732826233	0.3996584415435791
ladder	85	0.7431332468986511	0.1358160674571991
graffiti	84	0.9989328980445862	0.32059067487716675
bus	83	0.8648319244384766	0.21840326488018036
basket	83	0.6564911007881165	0.071040578186512
fountain	83	0.718828022480011	0.09638390690088272
room	82	0.8046557307243347	0.11544256657361984
paper	81	0.6251406669616699	0.33500176668167114
player	81	0.9123924374580383	0.48047974705696106
leash	80	0.6282814741134644	0.2093503326177597
fire	79	0.485621839761734	0.32850104570388794
stroller	79	0.9008700251579285	0.2795812785625458
bed	78	0.9999987483024597	0.1667606234550476
